E89_Propositional_Object	E89_Propositional_Object
E90_Symbolic_Object	E90_Symbolic_Object
E91_Co_Reference_Assignment	E91_Co_Reference_Assignment
E92_Spacetime_Volume	E92_Spacetime_Volume
E93_Presence	E93_Presence
E94_Space_Primitive	E94_Space_Primitive
E95_Spacetime_Primitive	E95_Spacetime_Primitive
E96_Purchase	E96_Purchase
E97_Monetary_Amount	E97_Monetary_Amount
E98_Currency	E98_Currency
E99_Product_Type	E99_Product_Type
E9_Move	E9_Move
P100_was_death_of	P100_was_death_of
P101_had_as_general_use	P101_had_as_general_use
P102_has_title	P102_has_title
P103_was_intended_for	P103_was_intended_for
P104_is_subject_to	P104_is_subject_to
P105_right_held_by	P105_right_held_by
P106_is_composed_of	P106_is_composed_of
P106_is_composed_of_:superProperty	P106_is_composed_of_:superProperty
P107_has_current_or_former_member	P107_has_current_or_former_member
P108_has_produced	P108_has_produced
P109_has_current_or_former_curator	P109_has_current_or_former_curator
P10_falls_within	P10_falls_within
P110_augmented	P110_augmented
P111_added	P111_added
P112_diminished	P112_diminished
P113_removed	P113_removed
P114_is_equal_in_time_to	P114_is_equal_in_time_to
P115_finishes	P115_finishes
P116_starts	P116_starts
P117_occurs_during	P117_occurs_during
P118_overlaps_in_time_with	P118_overlaps_in_time_with
P119_meets_in_time_with	P119_meets_in_time_with
P11_had_participant	P11_had_participant
P120_occurs_before	P120_occurs_before
P121_overlaps_with	P121_overlaps_with
P122_borders_with	P122_borders_with
P123_resulted_in	P123_resulted_in
P124_transformed	P124_transformed
P125_used_object_of_type	P125_used_object_of_type
P126_employed	P126_employed
P127_has_broader_term	P127_has_broader_term
P128_carries	P128_carries
P129_is_about	P129_is_about
P12_occurred_in_the_presence_of	P12_occurred_in_the_presence_of
P130_shows_features_of	P130_shows_features_of
P131_is_identified_by	P131_is_identified_by
P132_spatiotemporally_overlaps_with	P132_spatiotemporally_overlaps_with
P133_is_spatiotemporally_separated_from	P133_is_spatiotemporally_separated_from
P134_continued	P134_continued
P135_created_type	P135_created_type
P136_was_based_on	P136_was_based_on
P137_exemplifies	P137_exemplifies
P138_represents	P138_represents
P139_has_alternative_form	P139_has_alternative_form
P13_destroyed	P13_destroyed
P140_assigned_attribute_to	P140_assigned_attribute_to
P141_assigned	P141_assigned
P142_used_constituent	P142_used_constituent
P143_joined	P143_joined
P144_joined_with	P144_joined_with
P145_separated	P145_separated
P146_separated_from	P146_separated_from
P147_curated	P147_curated
P148_has_component	P148_has_component
P149_is_identified_by	P149_is_identified_by
P14_carried_out_by	P14_carried_out_by
P150_defines_typical_parts_of	P150_defines_typical_parts_of
P151_was_formed_from	P151_was_formed_from
P152_has_parent	P152_has_parent
P153_assigned_co_reference_to	P153_assigned_co_reference_to
P154_assigned_non_co_reference_to	P154_assigned_non_co_reference_to
P155_has_co_reference_target	P155_has_co_reference_target
P156_occupies	P156_occupies
P157_is_at_rest_relative_to	P157_is_at_rest_relative_to
P158_occupied	P158_occupied
P159_occupied	P159_occupied
P15_was_influenced_by	P15_was_influenced_by
P160_has_temporal_projection	P160_has_temporal_projection
P161_has_spatial_projection	P161_has_spatial_projection
P162_is_restricted_by	P162_is_restricted_by
P163_is_restricted_by	P163_is_restricted_by
P164_is_temporally_specified_by	P164_is_temporally_specified_by
P165_incorporates	P165_incorporates
P166_was_a_presence_of	P166_was_a_presence_of
P167_was_within	P167_was_within
P168_place_is_defined_by	P168_place_is_defined_by
P169_defines_spacetime_volume	P169_defines_spacetime_volume
P16_used_specific_object	P16_used_specific_object
P170_defines_time	P170_defines_time
P171_at_some_place_within	P171_at_some_place_within
P172_contains	P172_contains
P173_starts_before_or_with_the_end_of	P173_starts_before_or_with_the_end_of
P174_starts_before_the_end_of	P174_starts_before_the_end_of
P175_starts_before_or_with_the_start_of	P175_starts_before_or_with_the_start_of
P176_starts_before_the_start_of	P176_starts_before_the_start_of
P177_assigned_property_of_type	P177_assigned_property_of_type
P178_ends_after_or_with	P178_ends_after_or_with
P179_had_sales_price	P179_had_sales_price
P17_was_motivated_by	P17_was_motivated_by
P180_has_currency	P180_has_currency
P181_has_amount	P181_has_amount
P182_ends_before_or_with_the_start_of	P182_ends_before_or_with_the_start_of
P183_ends_before_the_start_of	P183_ends_before_the_start_of
P184_ends_before_or_with_the_end_of	P184_ends_before_or_with_the_end_of
P185_ends_before_the_end_of	P185_ends_before_the_end_of
P186_produced_thing_of_product_type	P186_produced_thing_of_product_type
P187_has_production_plan	P187_has_production_plan
P188_requires_production_tool	P188_requires_production_tool
P189_approximates	P189_approximates
P190_has_symbolic_content	P190_has_symbolic_content
P191_had_duration	P191_had_duration
P195_was_a_presence_of	P195_was_a_presence_of
P196_defines	P196_defines
P197_covered_parts_of	P197_covered_parts_of
P198_holds_or_supports	P198_holds_or_supports
P19_was_intended_use_of	P19_was_intended_use_of
P1_is_identified_by	P1_is_identified_by
P20_had_specific_purpose	P20_had_specific_purpose
P21_had_general_purpose	P21_had_general_purpose
P22_transferred_title_to	P22_transferred_title_to
P23_transferred_title_from	P23_transferred_title_from
P24_transferred_title_of	P24_transferred_title_of
P25_moved	P25_moved
P26_moved_to	P26_moved_to
P27_moved_from	P27_moved_from
P28_custody_surrendered_by	P28_custody_surrendered_by
P29_custody_received_by	P29_custody_received_by
P2_has_type	P2_has_type
P30_transferred_custody_of	P30_transferred_custody_of
P31_has_modified	P31_has_modified
P32_used_general_technique	P32_used_general_technique
P33_used_specific_technique	P33_used_specific_technique
P34_concerned	P34_concerned
P35_has_identified	P35_has_identified
P36_registered	P36_registered
P37_assigned	P37_assigned
P38_deassigned	P38_deassigned
P39_measured	P39_measured
P3_has_note	P3_has_note
P40_observed_dimension	P40_observed_dimension
P41_classified	P41_classified
P42_assigned	P42_assigned
P43_has_dimension	P43_has_dimension
P44_has_condition	P44_has_condition
P45_consists_of	P45_consists_of
P46_is_composed_of	P46_is_composed_of
P47_is_identified_by	P47_is_identified_by
P48_has_preferred_identifier	P48_has_preferred_identifier
P49_has_former_or_current_keeper	P49_has_former_or_current_keeper
P4_has_time-span	P4_has_time-span
P50_has_current_keeper	P50_has_current_keeper
P51_has_former_or_current_owner	P51_has_former_or_current_owner
P52_has_current_owner	P52_has_current_owner
P53_has_former_or_current_location	P53_has_former_or_current_location
P54_has_current_permanent_location	P54_has_current_permanent_location
P55_has_current_location	P55_has_current_location
P56_bears_feature	P56_bears_feature
P57_has_number_of_parts	P57_has_number_of_parts
P58_has_section_definition	P58_has_section_definition
P59_has_section	P59_has_section
P5_consists_of	P5_consists_of
P62_depicts	P62_depicts
P65_shows_visual_item	P65_shows_visual_item
P67_refers_to	P67_refers_to
P68_foresees_use_of	P68_foresees_use_of
P69_has_association_with	P69_has_association_with
P70_documents	P70_documents
P71_lists	P71_lists
P72_has_language	P72_has_language
P73_has_translation	P73_has_translation
P74_has_current_or_former_residence	P74_has_current_or_former_residence
P75_possesses	P75_possesses
P76_has_contact_point	P76_has_contact_point
P78_is_identified_by	P78_is_identified_by
P79_beginning_is_qualified_by	P79_beginning_is_qualified_by
P7_took_place_at	P7_took_place_at
P80_end_is_qualified_by	P80_end_is_qualified_by
P81_ongoing_throughout	P81_ongoing_throughout
P82_at_some_time_within	P82_at_some_time_within
P83_had_at_least_duration	P83_had_at_least_duration
P84_had_at_most_duration	P84_had_at_most_duration
P86_falls_within	P86_falls_within
P87_is_identified_by	P87_is_identified_by
P88_consists_of	P88_consists_of
P89_falls_within	P89_falls_within
P8_took_place_on_or_within	P8_took_place_on_or_within
P90_has_value	P90_has_value
P91_has_unit	P91_has_unit
P92_brought_into_existence	P92_brought_into_existence
P93_took_out_of_existence	P93_took_out_of_existence
P94_has_created	P94_has_created
P95_has_formed	P95_has_formed
P96_by_mother	P96_by_mother
P97_from_father	P97_from_father
P98_brought_into_life	P98_brought_into_life
P99_dissolved	P99_dissolved
P9_consists_of	P9_consists_of
StratigraphicUnit	StratigraphicUnit
dcterms_BibliographicResource	dcterms_BibliographicResource
dcterms_Standard	dcterms_Standard
n4o_3D_Model	n4o_3D_Model
n4o_Accession	n4o_Accession
n4o_AcquisitionType_Assignment	n4o_AcquisitionType_Assignment
n4o_Acquisition_Type	n4o_Acquisition_Type
n4o_Activity_Type	n4o_Activity_Type
n4o_Actor_Assignment	n4o_Actor_Assignment
n4o_Alternative_Title	n4o_Alternative_Title
n4o_Appellation_Assignment	n4o_Appellation_Assignment
n4o_Appropriation	n4o_Appropriation
n4o_Appropriation_Type	n4o_Appropriation_Type
n4o_Audiofile	n4o_Audiofile
n4o_Authorityfile	n4o_Authorityfile
n4o_Authorityfile_ID	n4o_Authorityfile_ID
n4o_Collectionsystematics	n4o_Collectionsystematics
n4o_Collectionsystematics_Assignment	n4o_Collectionsystematics_Assignment
n4o_Comment	n4o_Comment
n4o_Commissioning	n4o_Commissioning
n4o_Corporate_Body	n4o_Corporate_Body
n4o_Deaccession	n4o_Deaccession
n4o_Description	n4o_Description
n4o_Dimension_Type	n4o_Dimension_Type
n4o_Encounter_Event	n4o_Encounter_Event
n4o_Environment	n4o_Environment
n4o_Environmental_Affiliation	n4o_Environmental_Affiliation
n4o_Excavation	n4o_Excavation
n4o_Exhibition	n4o_Exhibition
n4o_Exhibition_Type	n4o_Exhibition_Type
n4o_Existence	n4o_Existence
n4o_Expedition	n4o_Expedition
n4o_Field_Work	n4o_Field_Work
n4o_File	n4o_File
n4o_Finding	n4o_Finding
n4o_Foundation	n4o_Foundation
n4o_Geo_Coordinates	n4o_Geo_Coordinates
n4o_Geographical_Place	n4o_Geographical_Place
n4o_Global_Stratigraphic_Period	n4o_Global_Stratigraphic_Period
n4o_Iconographic_Motive	n4o_Iconographic_Motive
n4o_Iconography_Assignment	n4o_Iconography_Assignment
n4o_Identifier	n4o_Identifier
n4o_Image	n4o_Image
n4o_Inventory_Number	n4o_Inventory_Number
n4o_Keyword	n4o_Keyword
n4o_Licence	n4o_Licence
n4o_Licence_Type	n4o_Licence_Type
n4o_Literature	n4o_Literature
n4o_Literature_Section	n4o_Literature_Section
n4o_Literature_Section_ID	n4o_Literature_Section_ID
n4o_Literature_Type	n4o_Literature_Type
n4o_Local_Stratigraphic_Period	n4o_Local_Stratigraphic_Period
n4o_Location	n4o_Location
n4o_Location_Type	n4o_Location_Type
n4o_Material_Assignment	n4o_Material_Assignment
n4o_Museum_or_Collection_Affiliation	n4o_Museum_or_Collection_Affiliation
n4o_Object	n4o_Object
n4o_ObjectType_Assignment	n4o_ObjectType_Assignment
n4o_Object_Condition_Type	n4o_Object_Condition_Type
n4o_Object_Documentation	n4o_Object_Documentation
n4o_Object_Transport	n4o_Object_Transport
n4o_Object_Type	n4o_Object_Type
n4o_Occupation	n4o_Occupation
n4o_Photography	n4o_Photography
n4o_Place_Assignment	n4o_Place_Assignment
n4o_Preparation	n4o_Preparation
n4o_Presentation_Type	n4o_Presentation_Type
n4o_Research_Activity	n4o_Research_Activity
n4o_Research_Activity_Type	n4o_Research_Activity_Type
n4o_Restoration	n4o_Restoration
n4o_Rock_Genesis	n4o_Rock_Genesis
n4o_Society_of_Origin	n4o_Society_of_Origin
n4o_Source	n4o_Source
n4o_Source_Content	n4o_Source_Content
